ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_Enhanced_Inverted,Intensity_IntegratedIntensity_Enhanced_Inverted,Intensity_LowerQuartileIntensity_Enhanced_Inverted,Intensity_MADIntensity_Enhanced_Inverted,Intensity_MassDisplacement_Enhanced_Inverted,Intensity_MaxIntensityEdge_Enhanced_Inverted,Intensity_MaxIntensity_Enhanced_Inverted,Intensity_MeanIntensityEdge_Enhanced_Inverted,Intensity_MeanIntensity_Enhanced_Inverted,Intensity_MedianIntensity_Enhanced_Inverted,Intensity_MinIntensityEdge_Enhanced_Inverted,Intensity_MinIntensity_Enhanced_Inverted,Intensity_StdIntensityEdge_Enhanced_Inverted,Intensity_StdIntensity_Enhanced_Inverted,Intensity_UpperQuartileIntensity_Enhanced_Inverted,Location_CenterMassIntensity_X_Enhanced_Inverted,Location_CenterMassIntensity_Y_Enhanced_Inverted,Location_CenterMassIntensity_Z_Enhanced_Inverted,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Enhanced_Inverted,Location_MaxIntensity_Y_Enhanced_Inverted,Location_MaxIntensity_Z_Enhanced_Inverted,Number_Object_Number,Texture_AngularSecondMoment_Enhanced_Inverted_3_00,Texture_AngularSecondMoment_Enhanced_Inverted_3_01,Texture_AngularSecondMoment_Enhanced_Inverted_3_02,Texture_AngularSecondMoment_Enhanced_Inverted_3_03,Texture_Contrast_Enhanced_Inverted_3_00,Texture_Contrast_Enhanced_Inverted_3_01,Texture_Contrast_Enhanced_Inverted_3_02,Texture_Contrast_Enhanced_Inverted_3_03,Texture_Correlation_Enhanced_Inverted_3_00,Texture_Correlation_Enhanced_Inverted_3_01,Texture_Correlation_Enhanced_Inverted_3_02,Texture_Correlation_Enhanced_Inverted_3_03,Texture_DifferenceEntropy_Enhanced_Inverted_3_00,Texture_DifferenceEntropy_Enhanced_Inverted_3_01,Texture_DifferenceEntropy_Enhanced_Inverted_3_02,Texture_DifferenceEntropy_Enhanced_Inverted_3_03,Texture_DifferenceVariance_Enhanced_Inverted_3_00,Texture_DifferenceVariance_Enhanced_Inverted_3_01,Texture_DifferenceVariance_Enhanced_Inverted_3_02,Texture_DifferenceVariance_Enhanced_Inverted_3_03,Texture_Entropy_Enhanced_Inverted_3_00,Texture_Entropy_Enhanced_Inverted_3_01,Texture_Entropy_Enhanced_Inverted_3_02,Texture_Entropy_Enhanced_Inverted_3_03,Texture_InfoMeas1_Enhanced_Inverted_3_00,Texture_InfoMeas1_Enhanced_Inverted_3_01,Texture_InfoMeas1_Enhanced_Inverted_3_02,Texture_InfoMeas1_Enhanced_Inverted_3_03,Texture_InfoMeas2_Enhanced_Inverted_3_00,Texture_InfoMeas2_Enhanced_Inverted_3_01,Texture_InfoMeas2_Enhanced_Inverted_3_02,Texture_InfoMeas2_Enhanced_Inverted_3_03,Texture_InverseDifferenceMoment_Enhanced_Inverted_3_00,Texture_InverseDifferenceMoment_Enhanced_Inverted_3_01,Texture_InverseDifferenceMoment_Enhanced_Inverted_3_02,Texture_InverseDifferenceMoment_Enhanced_Inverted_3_03,Texture_SumAverage_Enhanced_Inverted_3_00,Texture_SumAverage_Enhanced_Inverted_3_01,Texture_SumAverage_Enhanced_Inverted_3_02,Texture_SumAverage_Enhanced_Inverted_3_03,Texture_SumEntropy_Enhanced_Inverted_3_00,Texture_SumEntropy_Enhanced_Inverted_3_01,Texture_SumEntropy_Enhanced_Inverted_3_02,Texture_SumEntropy_Enhanced_Inverted_3_03,Texture_SumVariance_Enhanced_Inverted_3_00,Texture_SumVariance_Enhanced_Inverted_3_01,Texture_SumVariance_Enhanced_Inverted_3_02,Texture_SumVariance_Enhanced_Inverted_3_03,Texture_Variance_Enhanced_Inverted_3_00,Texture_Variance_Enhanced_Inverted_3_01,Texture_Variance_Enhanced_Inverted_3_02,Texture_Variance_Enhanced_Inverted_3_03
10,543,146,13.0,481.0,1.0,1.086572073598838,0.65230649850514466,1.0,0.64888888888888885,0.64214750625581751,16.083894488706811,15.811388300841896,5.0990195135927845,2.322825001387844,2.0,11.627553482998906,12.190873021532552,-56.515321466198458,53.452000000000012,0.87951807228915657,0.72658136560260156,0.10208049594074549,0.12782472144577697,0.062539195287198757,0.022669184762500953,0.016838779308223261,0.038033277055171323,0.025639928643579401,0.020750839568640551,0.025993008256178635,0.022899573808672146,0.0050606485662959251,0.02405879277602101,9.9344593581212451e-05,0.010451260334773721,0.013430235316694917,0.012514176154311416,0.0068819554762525768,0.006290507549478316,0.0037392659451055245,0.0037663349869942928,0.0071441953412033085,0.0094808386547666663,0.0058872570196162989,0.010755002240715841,0.010319447680143258,0.0088593466070793613,0.0036764355036456838,0.011018753586479252,0.0069103413852251994,4.8143787980079651,18.968626320362091,0.11307188868522644,0.01437908411026001,0.36955265940718007,0.17777776718139648,0.18169933557510376,0.11742387312214549,0.12992209808467187,0.1267973780632019,0.095424830913543701,0.095424830913543701,0.022532139432573865,0.02224873506843698,0.14248365163803101,14.095858314382193,481.48535593687546,0.0,14.219178082191782,481.13698630136986,0,13.0,487.0,0.0,543,0.0081063248185502864,0.0091406250000000012,0.0092845697049674797,0.0088757396449704144,60.592233009708728,66.962500000000006,28.436893203883489,76.384615384615387,0.077983483758078065,0.022533325578560488,0.53616193980915516,-0.23248883281616997,3.8978828914889361,3.8272875218266638,3.3751460568466922,4.0450449160599877,0.0012138962617943424,0.001262732005432322,0.0018877520606644302,0.0010760559564403974,7.1222343574864828,6.8749920011103196,6.9546162748991973,7.0379607116034943,-0.32169487407363334,-0.38644940198705713,-0.35924422510362253,-0.33995674138923659,0.96685262879575051,0.98125609370237421,0.97592227338452431,0.97160165348014738,0.13503785216597486,0.083337193331823101,0.17873126057514135,0.11532953028870868,67.796116504854353,67.487499999999997,66.766990291262132,66.538461538461547,4.6852466789360507,4.5962391892834713,4.7533572021902772,4.5444845814613588,70.841926666039399,70.049843750000946,94.178716184371297,47.567202028739302,32.858539918936685,34.253085937500373,30.653902347063422,30.987954353338864
10,583,214,1257.0,513.0,1.0,1.0299991105443871,0.60788681615885087,1.0,0.74048442906574397,0.90464894384493966,18.612179957787898,17.888543819998318,7.2111025509279782,2.990629213182594,2.8284271247461903,14.142135623730951,14.778511790966476,-45.948878025592627,54.52200000000002,0.94065934065934065,0.84266491428426504,0.048805572147934302,0.10562540888137958,0.081033000743107514,0.012533948652707246,0.010637709528106191,0.03969409343450906,0.032364141452678512,0.014127658116084549,0.018591598097335665,0.0086018428924491686,0.010154559011112094,0.0023987249615149489,0.0070305813145297097,0.017141976345568882,0.0065954040541511974,0.015946059058384327,0.0068830788131050008,0.0094885039859613825,0.013408784565004762,0.013379398715650795,0.0026494099247522194,0.010369101914304828,0.0054731826891707431,0.0049457354738841434,0.0048628539566053291,0.0052653410560637879,0.0036089104796423162,0.009393035047454399,0.0058974662860966972,5.3176467418670654,39.316337525844574,0.15359476208686829,0.027450978755950928,0.14429138645471562,0.1594771146774292,0.3032679557800293,0.11816992759704589,0.18372120339179707,0.19346404075622559,0.090196073055267334,0.090196073055267334,0.01543344940324091,0.043791169137599215,0.21568626165390015,1256.8831665392161,513.45323669248933,0.0,1256.9439252336449,513.58411214953276,0,1253.0,510.0,0.0,583,0.0043659904399864502,0.00482178059566306,0.0040837065753321546,0.0043066135734072027,224.23312883435582,220.97080291970801,199.31288343558285,221.46052631578945,-0.10184876597895119,-0.10278625365061236,0.03050865330888437,0.0028371630552103144,4.7491152505577992,4.7084802153488203,4.7399732374058701,4.776007055878928,0.00039778949772377637,0.0004087289289566369,0.00038813876730824483,0.0003949781544070911,7.9768898691118331,7.8041294369277505,8.057257141934592,7.9600664114556672,-0.44366116279753737,-0.46621231217805398,-0.41898285875209568,-0.4645549603460189,0.9946911957263509,0.99563995805844219,0.9929878924776715,0.99594504911011128,0.092920600207829163,0.053998145561055769,0.093414618885423559,0.10820447922131306,98.687116564417181,96.635036496350352,98.515337423312886,98.671052631578931,5.4164962885400625,5.3924699737627932,5.4068271399885379,5.521013497763323,182.77940456923534,179.77921040012916,211.85712672663794,222.7207409972325,101.75313335089686,100.18750332995887,102.79250254055387,111.04531682825473
10,592,27,997.0,520.0,1.0,1.3247583714268802,0.79940490122232533,1.0,0.5625,0.71880994612111304,8.2721010549001814,7.2111025509279782,2.2360679774997898,1.2706346588653801,1.0,4.4387726572446464,4.9698174836032774,-24.822155585516935,21.726000000000003,0.94736842105263153,0.57295779513081813,0.10300500047686074,0.12009195385942215,0.095062107437760557,0.04362232875912625,0.031198074852607723,0.028973146437674936,0.028064271267759164,0.022543514100812616,0.012169738605767028,0.018210764201819961,0.033668021352886185,0.013239729050310713,0.04047827305617787,0.020739286055849102,0.01499712562640939,0.026201009618138312,0.027540868739663167,0.011502587271779208,0.048759738311362343,0.025401312185720375,0.025973641240672314,0.031277123844926945,0.028099657947218803,0.036041648965394836,0.046039501047065355,0.03526462806217924,0.027995134201877214,0.024699057426904328,0.037861045920258865,1.8666665554046631,3.0745096206665039,0.10718953609466553,0.006535947322845459,0.056135490466804321,0.11633986234664917,0.13071894645690918,0.10980391502380371,0.11387072669135199,0.11372548341751099,0.10065358877182007,0.10065358877182007,0.0048704611082716932,0.0080213219744607427,0.11993463337421417,996.64115646258506,520.71258503401361,0.0,996.59259259259261,520.74074074074076,0,997.0,519.0,0.0,592,0.070247933884297523,0.25,0.083333333333333329,0.09375,10.272727272727273,8.5,13.666666666666666,14.125,-0.54122752634838789,-0.58139534883720934,-0.67346938775502141,-0.53872340425531906,2.481714572986073,1.0,1.7924812503605778,2.1556390622295662,0.004725614115359318,0.013840830449826994,0.0089388696655132629,0.006487889273356401,3.9139770731827523,2.0,3.5849625007211561,3.5,-0.46874254182980218,-0.66666666666666663,-0.63472366899648081,-0.70505597591400482,0.95338469241812707,0.92987349503219374,0.98200102171675341,0.98887820842066376,0.36480705304234717,0.27941176470588236,0.12758142758142757,0.23656444906444909,57.18181818181818,60.5,59.0,57.375,2.7321588913645702,1.0,2.2516291673878226,2.1556390622295662,3.0578512396696169,2.25,2.6666666666660603,4.234375,3.3326446280991604,2.6875,4.0833333333334849,4.58984375
10,608,578,1337.0,538.0,1.0,1.2137695779150219,0.81405102507610716,1.0,0.58979591836734691,0.65913475240568142,36.570648155522029,37.576588456111871,10.816653826391969,4.0013503298694966,3.6055512754639891,21.912049904892118,21.239989668499764,60.175350116943001,104.97400000000005,0.88244274809160306,0.519395168390548,0.051194232201339937,0.18322698614218014,0.077429813801075956,0.039235530993708731,0.012940654024691181,0.0021705898766491562,0.038458841850809521,0.025965515106437066,0.0064771325982347361,0.01585475437861586,0.0081719311433360448,0.0019137631237704515,0.017428836263901928,0.014417531756435743,0.013248525493760259,0.017477488975311706,0.0088441852822763074,0.0089741146820608644,0.0042829308587727724,0.00058480263899307085,0.012444238395305271,0.00063430219860051917,0.0054584269524771334,0.0086051815131290149,0.0077937100493754444,0.0040513959666498263,0.0022755167628370201,0.0043039332069156316,0.001916280732568906,10.082352340221405,104.40391534566879,0.14313724637031555,0.03660130500793457,0.80710500845270716,0.16993463039398193,0.26928102970123291,0.11588910735886672,0.1806296113246865,0.18562090396881104,0.066666662693023682,0.066666662693023682,0.019370335720056669,0.046666052736988671,0.21699345111846924,1335.2162040341059,536.65056530067989,0.0,1334.8442906574394,535.93425605536333,0,1335.0,546.0,0.0,608,0.0020940512852602932,0.0017856424513585636,0.0019934251940966633,0.0020674740954461238,142.13530655391122,170.01057082452431,129.49087221095334,183.93939393939397,0.44004607711651467,0.34368094762376572,0.49156670931662522,0.26918449554299029,4.4906595578987476,4.7144328934561823,4.5139339618557344,4.7350508127970485,0.00064318064830802492,0.0004461310289662574,0.00055667031448517032,0.00044849034859024885,9.1109479664058632,9.2994437708373034,9.1887580616409057,9.1404108049040005,-0.29823652031988918,-0.26719787311297688,-0.28512071509914477,-0.28951876020022593,0.9792693390954742,0.97117686485085375,0.97616635319714939,0.9770826990863164,0.13535092237393806,0.095188522505051637,0.11179847835032529,0.078263001009103564,96.731501057082454,96.107822410148003,96.188640973630839,96.792540792540791,6.0784216668061148,6.0275053612489451,6.0544418056347862,5.9686244832720945,365.53255948044352,348.06237009953838,379.88125028286413,319.44180916209007,126.9169665085883,129.51823523101621,127.34303062345407,125.84530077537056
10,633,178,397.0,568.0,1.0,1.1011187129918809,0.30485426648454284,1.0,0.69803921568627447,0.63135676061858903,16.234429682143293,16.643316977093239,5.8309518948453007,2.4053125374677791,2.2360679774997898,14.0,15.46165477386886,-1.3188920995770557,59.52200000000002,0.87469287469287471,0.71400720301607956,0.055968842377197466,0.14387550856052386,0.0098061112592761328,0.0070097223053083423,0.083173330290862477,0.016922468731952404,0.025377238864358508,0.018151134168084677,0.016493977052436957,0.0079098917321587699,0.020410115147972818,0.01431202899127831,0.0067206222379362513,0.014625250512499537,0.030204848549572533,0.0028505023105290768,0.0043610738209569838,0.0034713456323946985,0.00070966058116547369,0.0094508935448835135,0.011461836409204292,0.0045966076221976198,0.011148470240912324,0.012934679283863727,0.0069080525856538766,0.013145513467404762,0.0080898992250464444,0.01887470313424992,0.0088248869553749863,5.4444441199302673,22.858822166919708,0.11568626761436462,0.010457515716552734,0.19811234425721852,0.14248365163803101,0.22222220897674561,0.11583923659426101,0.1284203492523579,0.12549018859863281,0.091503262519836426,0.091503262519836426,0.011375227593486664,0.019122184982107788,0.13660129904747009,396.58569222851258,568.05689941099104,0.0,396.38764044943821,568.06179775280896,0,402.0,570.0,0.0,633,0.011923076923076925,0.0099572015023146124,0.0097631645250692862,0.011038065092119147,37.346153846153847,43.327102803738313,39.753968253968253,54.414414414414416,0.059508810725334198,-0.077863099661460447,0.12526861787829316,-0.30906449647761736,3.4141274446662786,3.661372789552658,3.6268494902219937,3.8073243974946491,0.0019145283510050724,0.0012734186215267436,0.0014207911552342775,0.001232223321435006,6.7517673091459525,6.8780643884081174,7.0027244669961766,6.8327167135406075,-0.26740663791554625,-0.23220965793268664,-0.24075173103253289,-0.25046310970295443,0.93572624609072752,0.91424597129343277,0.92352520990748255,0.92662016335783848,0.21701028999882521,0.19014543075138848,0.18806030837624177,0.18614209156973699,65.592307692307699,65.345794392523359,66.103174603174594,65.981981981981988,4.4575346429884304,4.2852393383386023,4.5253270949597564,4.1961227008479831,42.072248520709763,37.067342125949835,51.140148652054449,28.720396071746109,19.854600591716235,20.098611232422172,22.723529226505661,20.783702621540669
10,634,379,501.0,569.0,1.0,1.093889245409345,0.74581840454048931,1.0,0.72190476190476194,0.82442911250209017,27.083447916334546,26.419689627245813,8.9442719099991592,3.6789789825227528,3.1622776601683795,17.750406279207333,18.04162022798193,-64.483574008221069,76.006000000000029,0.93580246913580245,0.68769528419076842,0.034206489237367736,0.16877602868220773,0.096195767116751402,0.0080621042809066248,0.017021422577956018,0.02956255526959856,0.010895983862571066,0.01485239797392738,0.014351722368354894,0.012416274590555623,0.00042429758873803848,0.0098295363992061124,0.029410292316936679,0.013074589417816062,0.0079175607744114487,0.0028678842471418979,0.006947546265062921,0.0090530713008059732,0.0029634284962703388,0.0058423971689639149,0.0051197179003714755,0.0076624428394771998,0.0073969361994968884,0.0080304454995613981,0.0066201556940910806,0.0075702894545712955,0.0037665016136969173,0.003871490063488641,0.0027777230086745625,7.6339864730834961,65.654898047447205,0.14509803056716919,0.026143789291381836,0.54746790064231288,0.15816992521286011,0.29411762952804565,0.1211743884616428,0.1732319209695177,0.17124181985855103,0.062745094299316406,0.062745094299316406,0.018271929478503507,0.041298253480185489,0.19640521705150604,500.42567594472985,571.03786883287535,0.0,500.1503957783641,570.56464379947226,0,502.0,579.0,0.0,634,0.0030027268005540166,0.0030351971485854312,0.0030012657727146869,0.0029446676406135867,133.18749999999997,150.85074626865668,101.56289308176102,116.70945945945945,0.33211786493021128,0.21276158863311759,0.51538886149143814,0.44890192306282939,4.4225974631872376,4.5107738521453502,4.1037311974815873,4.3609721851634298,0.00058630767969091704,0.00050323073514883083,0.00079701797228514369,0.00060628764854545308,8.6001860562125465,8.5574930616376292,8.5970261661288969,8.5957751882919737,-0.34716191817638875,-0.34980606259546215,-0.35844774110753996,-0.35757030343557594,0.98641919353734053,0.98662611420635771,0.98822431348251949,0.98808446103190395,0.14353792986936212,0.073006838860118897,0.15889999487228268,0.12398513635005082,91.29276315789474,90.679104477611929,90.75157232704403,92.040540540540547,5.758720974858476,5.6383733425230957,5.8910700858404113,5.9116543771857657,265.64784236495689,232.38956337714626,317.58922708753562,306.84295105916499,99.708835591240586,95.810077411450493,104.78803004232486,105.88810262965626
10,645,311,941.0,581.0,1.0,1.034170520663821,0.61070782057736195,1.0,0.78535353535353536,0.89892831162349185,22.484649921575954,21.587033144922902,8.9442719099991592,3.5150506158622759,3.0,17.0,17.804605418939463,84.015106776118998,65.936000000000021,0.94672754946727544,0.83668360670065234,0.053698030301841462,0.10687723095300125,0.078232689997079122,0.012835072967309152,0.027815532291299572,0.036703840262641188,0.030376049610126663,0.010914826624090952,0.014387565173680885,0.010170187062255065,0.012428511628685503,0.0045968264183614792,0.0088456589591707682,0.01148054310464244,0.0011701476138386534,0.014897984000325317,0.0064096958538983643,0.011198228470779954,0.0022254685445784318,0.010380502035360829,0.0035494332730704242,0.0095674884875936173,0.0096917250243900629,0.0056072312621453877,0.0098371576920244768,0.0052147619776277375,0.010227959426427072,0.0042286665190573594,0.0036744700002543465,6.4104571342468262,59.828754603862762,0.1473856121301651,0.040522873401641846,0.22986442302662013,0.14509803056716919,0.39607840776443481,0.11447244882583618,0.19237541673267769,0.18823528289794922,0.084967315196990967,0.084967315196990967,0.013279988852623333,0.061111079056270584,0.22483658790588379,941.0039764906378,580.16181258056758,0.0,941.16398713826368,579.99678456591641,0,937.0,584.0,0.0,645,0.0024573094543940029,0.0029012788914979915,0.0025738466895789489,0.0027798068338608876,352.30204081632655,524.42290748898677,237.46303501945528,378.09909909909913,0.24763026051284165,-0.087105848022992288,0.49013837739379118,0.16681082078780995,5.0599438355331969,5.3063231034213079,4.8943945963478583,5.0872904126680911,0.00024736745438471499,0.00020087940685412572,0.00029411627913704678,0.00025598403041590174,8.7458016634835385,8.536793255965728,8.7234853468424163,8.5894168798441264,-0.46304206026873096,-0.50862543517629299,-0.47013869077549025,-0.48507921748446864,0.9974241738847538,0.99851933396448123,0.99765053172388263,0.99795591523092098,0.069070097979611972,0.065286210116444268,0.098610472082114223,0.049611593203295307,104.57959183673471,105.92951541850221,103.92217898832685,105.18918918918919,6.2639437479724345,5.9663213454087067,6.2592070524908037,6.1809732590628563,584.21101207829997,440.38269712200963,694.01729019364575,529.49573898222479,234.12826322365709,241.20140115274899,232.87008130327467,226.89870952033152
10,656,287,310.0,593.0,1.0,1.0509143646933856,0.61327725856982607,1.0,0.7192982456140351,0.75892629590514737,21.798181917124147,21.2602916254693,8.0,3.2420705072176652,3.0,16.127616066858735,17.217680099557644,72.802816838844734,68.936000000000021,0.91111111111111109,0.79139257123816031,0.020823165951338238,0.1329465492143011,0.075308127006076753,0.0047908651761907591,0.0075196961432780788,0.044982101067176428,0.0032470416830995097,0.033315213045625111,0.0060082923160869814,0.013818268361894216,0.011947503154981307,0.00080439598423976766,0.024591810866382874,0.0082789256724827131,0.015797900306076289,0.0085115208746035561,0.008139391523092938,0.0047742203438672082,0.0033159891956639274,0.0011707186291363941,0.011855068272593286,0.0040388529239814867,0.0090714550094994836,0.0093476091784645294,0.010526249240744415,0.0017789316296546627,0.0035831540456595151,0.0059468153208329056,0.012242037223319133,6.5398688912391663,38.383004248142242,0.11372548341751099,0.018300652503967285,0.34994743221083724,0.16470587253570557,0.20392155647277832,0.11473454195156432,0.13373869076007749,0.128104567527771,0.086274504661560059,0.086274504661560059,0.015305192266011231,0.024612941561344408,0.15294116735458374,309.92790246228247,592.51094915369686,0.0,309.80139372822299,592.18466898954705,0,314.0,599.0,0.0,656,0.0048529177295918366,0.0044973230220107085,0.0045070369745694424,0.0050374913035636064,72.258928571428569,79.034146341463412,47.632034632034632,56.857868020304565,0.12013438486938455,-0.041396107459064108,0.37486222003597552,0.29426847418532265,4.0933424291238856,4.1606866586858731,3.8438471648554318,3.9603603572716102,0.00097140443708633375,0.00089348230352468295,0.0012496543406004192,0.0010660602053409766,7.9572514488318813,7.9970710605318791,7.9884452405391659,7.8597266138486326,-0.26912394561991038,-0.24702372307753095,-0.24778427342467921,-0.28319386293505838,0.95696973575507271,0.94604703943808444,0.94635030518576013,0.96187502625634203,0.15522912511387221,0.14854445922984877,0.20412446355383093,0.17168431257287561,70.008928571428555,70.019512195121962,69.865800865800864,70.370558375634516,5.0697946140336665,5.0035371430017008,5.1570842212993568,5.1115320613301716,91.990991709185437,72.750838786435452,104.75688236727274,104.27385400293861,41.062480070153924,37.946246281975164,38.097229249826796,40.282930505810782
10,659,311,255.0,595.0,1.0,1.1228868283954991,0.76036531861868117,1.0,0.65473684210526317,0.78809434565280434,25.056438839340441,24.351591323771842,7.810249675906654,3.2674442321556878,2.8284271247461903,15.20526224699857,16.274047700277166,-70.034880269819567,70.42000000000003,0.9228486646884273,0.66350650677591361,0.042490100547099979,0.16372379378653373,0.10140098614389484,0.022185165980083906,0.014130018350568974,0.011640918006504576,0.01701832888072486,0.032877465512904915,0.011985157045449873,0.014527009256467925,0.012984345050309388,0.020893915760212003,0.016113508893280407,0.0094282302893923097,0.012627459279031052,0.016145234572269372,0.0023995035025028773,0.012991248835374343,0.0060576129630411681,0.0044965035285377776,0.0060363709888438272,0.0074263362609001647,0.0087194426666335721,0.0055610637135895024,0.0046597132644829705,0.0020696840179079273,0.004864559059573584,0.0040152200974227789,0.00476661538216971,6.308496356010437,45.203918874263763,0.12516339123249054,0.020915031433105469,0.15701714184010679,0.14248365163803101,0.19999998807907104,0.11067537466684978,0.14535022146065518,0.1437908411026001,0.094117641448974609,0.094117641448974609,0.010016300379984563,0.027115417802771706,0.16732025146484375,255.65018362684711,594.45325467742407,0.0,255.80707395498393,594.4469453376206,0,257.0,599.0,0.0,659,0.0041570973312681364,0.0041860465116279073,0.0041617583235166464,0.0042081599286563614,75.801687763713076,76.120930232558123,45.629921259842519,68.237068965517238,0.17190960897441565,0.18564262600276182,0.49135609807342134,0.24308092372438769,4.1127067270122968,4.0589484284400736,3.8267740460412556,3.9653836371589501,0.00089250809133594225,0.00095688217843644904,0.0012141614519915423,0.0010186058967557642,8.1239399536823029,8.0677102331997013,8.1052305668761058,8.0581170941349498,-0.25396147406040698,-0.26825422365125379,-0.25631874574190155,-0.26707106025820787,0.95178079547058458,0.95805481168696938,0.95274280871741557,0.95737718054740117,0.13541653902388945,0.087373773632180934,0.19340114618258181,0.11551881890346347,77.008438818565395,76.520930232558129,76.803149606299215,76.840517241379303,5.1776234202948661,5.137839293447735,5.3346435903565759,5.2010127748167312,107.27419038971584,110.82630611141212,133.78802157604241,112.06508249108356,45.768969538357624,46.736809085992263,44.854485708971652,45.07553786414951
10,666,272,640.0,601.0,1.0,1.0514756080719652,0.65238544872161441,1.0,0.68686868686868685,0.81491336371354295,21.560172519950182,21.377558326431949,8.0,3.2235372817801413,2.8284271247461903,16.473755351607458,16.340181888762352,-82.863854323746594,64.764000000000024,0.90515806988352743,0.74548045431423637,0.022078050129147708,0.16149292594574277,0.076960452056191661,0.013904400184352851,0.01402642780524567,0.049093985197073989,0.011256795346856594,0.018983421943352136,0.0035537523095022488,0.0043854049903031172,0.017480775206735886,0.012312619875808504,0.016906692219362796,0.016310213631812311,0.010373926505515696,0.007905221461132067,0.0057341939636687423,0.012853495936752342,0.0071745767646283999,0.01610265489408981,0.0067006910344537107,0.0067149855655222771,0.007954518451578612,0.0069369320520450417,0.011354474480074468,0.0034982727577152401,0.0025018201124128547,0.0080573237093987497,0.0053630098517004759,6.9372544884681702,55.554245054721832,0.15032678842544556,0.05098038911819458,0.12463918936873217,0.24183005094528198,0.31241828203201294,0.13089159412204093,0.20424354799530087,0.20915031433105469,0.08758169412612915,0.08758169412612915,0.031582554295877183,0.059069098999495556,0.25751632452011108,639.90510364949762,602.04953057719001,0.0,640.02573529411768,602.08088235294122,0,638.0,605.0,0.0,666,0.0031039230787182895,0.003365650969529085,0.0031019020904567893,0.0032886788907084763,291.02415458937196,502.21578947368425,200.13122171945702,256.53886010362692,0.27663002393194008,-0.19480329477240774,0.49927022439457108,0.36119612913231763,4.9964659555126181,5.1583422236520988,4.7262526828196183,4.9019543329845732,0.00029676420412882548,0.00022650421929972336,0.0003857376180753886,0.00034573330246636362,8.4361697473230421,8.3079877793721923,8.4841947970440863,8.3294783455470256,-0.47463702982638356,-0.48634000758078866,-0.46571312609777782,-0.49451902571992412,0.99737293025429252,0.99759611478371168,0.9970976433718598,0.99789662889703346,0.074147102882995378,0.048103393906088324,0.058683776579052896,0.073123696978765459,111.39130434782608,112.86842105263159,110.40271493212671,110.89119170984456,6.0937480569415792,5.7319408250339823,6.1130311523721037,6.075169281376037,513.61016593152817,338.45110803323951,599.22696095493302,546.64619184407638,201.15858013022489,210.16672437673151,199.83954566859893,200.79626298692574
